PGM_SYS_ID,PROGRAM_CODE,PROGRAM_DESC,prg_status,AIR_OPERATING_STATUS_DESC,BEGIN_DATE,prg_updated,fac_class,fac_status,STATE,FACILITY_NAME,SIC_CODES,NAICS_CODES,updated,update_year,naics_first
OK0000004008100093,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/19/2018,04/26/2018,MIN,OPR,OK,TERZAN ENERGY II LLC / HAZEL PAD,1311,211130,2018-04-26,2018,211
OK0000004007300282,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/16/2019,04/22/2019,SMI,OPR,OK,DIVERSIFIED PRODUCTION LLC / LUBER 28 18 7 1H STATION,1311,211120,2019-04-22,2019,211
OK0000004001100214,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/09/2021,07/21/2021,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / DORIS ANN 1 23,1311,211120,2021-07-21,2021,211
OK0000004004900131,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/19/2024,07/03/2024,MIN,OPR,OK,VALIDUS ENERGY II MIDCON LLC / KESSINGER 1 11 2XH,1311,211120,2024-07-03,2024,211
OK0000004008100094,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/19/2018,04/26/2018,MIN,OPR,OK,TERZAN ENERGY II LLC / CANYON FIRE PAD,1311,211130,2018-04-26,2018,211
AK0000000218500139,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,05/26/2022,04/14/2023,SMI,OPR,AK,"TDX NORTH SLOPE GENERATING, LLC / TNSG  SOUTH PLANT",NA,221112,2023-04-14,2023,221
OK0000004001700513,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/10/2023,01/24/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / NANCY 6 7 8 9 10 27H,1311,211130,2023-01-24,2023,211
OK0000004001700511,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/01/2023,03/06/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / PHILLIPS 4 5 34H,1311,211130,2023-03-06,2023,211
OK0000004005100436,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/17/2020,01/05/2021,SMI,OPR,OK,GULFPORT MIDCON LLC / ANITA FOWLER 1 27X26H,1311,211120,2021-01-05,2021,211
AR0000000577701527,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/08/2022,06/08/2022,SMI,OPR,AR,"APAC CENTRAL, INC - PORTABLE ROCK CRUSHER #3",NA,212319,2022-06-08,2022,212
OK0000004001700525,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/26/2024,07/03/2024,MIN,OPR,OK,FW MIDCON I LLC / WITTROCK 1406 1 30MH,1311,211120,2024-07-03,2024,211
OK0000004005100438,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/30/2023,06/01/2023,MIN,OPR,OK,CONTINENTAL RESOURCES / NEWY 7 25 24 13XH NEWY 8 25 24 13XH,1311,211130,2023-06-01,2023,211
MN0000002703700369,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/07/2023,12/05/2023,SMI,OPR,MN,DESPATCH INDUSTRIES LP,NA,333994 339111,2023-12-05,2023,333
AZ000000157647,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/26/2024,04/29/2025,SMI,OPR,AZ,TAYLOR PIT (C&S HATCH CONSTRUCTION & PAVING),1499,213115,2025-04-29,2025,213
OK0000004001700527,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/01/2018,03/09/2018,SMI,OPR,OK,DEVON ENERGY PRODUCTION CO LP / DAUGHETY 7H 8H 9H PAD,1311,211130,2018-03-09,2018,211
OK0000004008500045,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/14/2018,09/17/2018,SMI,OPR,OK,XTO ENERGY INC / RONNY 1 33H28X PRODUCTION SITE,1311,211120,2018-09-17,2018,211
OK0000004001700528,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/08/2018,03/09/2018,MIN,OPR,OK,FW MIDCON I LLC / WEHMULLER 1307 2 19MH,1311,211120,2018-03-09,2018,211
OK0000004007300343,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/09/2018,04/18/2018,MIN,OPR,OK,DIVERSIFIED PRODUCTION LLC / CALDWELL 22 18 6 1H STATION,1311,211120,2018-04-18,2018,211
PA000802507,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/26/2025,02/17/2026,MIN,OPR,PA,UGI MORAINE EAST GATHERING LLC/RENICK COMP STA,NA,211111 211130,2026-02-17,2026,211
OK0000004001700531,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/10/2023,01/24/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / CONDRY 5 6 7 28H,1311,211130,2023-01-24,2023,211
OK0000004001100238,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/01/2023,03/06/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / VESSELS 1H 3526X FACILITY,1311,211130,2023-03-06,2023,211
OK0000004012100393,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/02/2019,04/08/2019,MIN,OPR,OK,TRINITY OPERATING USG LLC / DEAN HOLT PAD CHARLES 1 23 SWD NORTH R,1311,211130,2019-04-08,2019,211
OK0000004005100450,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/02/2020,09/22/2020,MIN,OPR,OK,UNIT PETROLEUM CO / SCHMIDT 16 4H PRODUCTION FACILITY,1311,211120,2020-09-22,2020,211
OK0000004012100394,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / JONES NO 02 30H WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004008100097,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/19/2018,04/26/2018,MIN,OPR,OK,TERZAN ENERGY II LLC / BRUCE CHASE WINSTON PAD,1311,211130,2018-04-26,2018,211
OK0000004012100395,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / DONALD LOFTIS NO 01 04H WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004001500158,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/02/2020,09/22/2020,MIN,OPR,OK,UNIT PETROLEUM CO / LESSIG 1 25H,1311,211130,2020-09-22,2020,211
OK0000004006100086,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / MACY MCBEE NO 01 30 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004008100098,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/19/2018,04/26/2018,MIN,OPR,OK,TERZAN ENERGY II LLC / TIDWELL PAD,1311,211130,2018-04-26,2018,211
OK0000004001100276,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/09/2021,07/21/2021,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / STEWART 1 22,1311,211120,2021-07-21,2021,211
OK0000004014900340,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/09/2021,07/21/2021,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / CARL 1 27,1311,211120,2021-07-21,2021,211
OK0000004001100280,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/09/2021,07/21/2021,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / HEFFEL 1 31,1311,211120,2021-07-21,2021,211
NY0000006304400126,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/04/2022,02/04/2022,SMI,OPR,NY,WOLFSPEED - MOHAWK VALLEY FAB,3674,334413,2022-02-04,2022,334
OK0000004012100396,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / BENNETT NO 01 14H WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004012100397,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / POWELL NO 05 05H WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004012100398,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / WILLA ELY NO 01 33H,1311,211130,2020-08-24,2020,211
OK0000004000700139,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/12/2024,04/18/2024,MIN,OPR,OK,JCS OPERATING / WOLF 8 1,1311,211120,2024-04-18,2024,211
OK0000004005100468,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/15/2019,01/15/2019,MIN,OPR,OK,CAMINO NATURAL RESOURCES LLC / LYNDA 26 23 1XH,1311,211120,2019-01-15,2019,211
OK0000004005100473,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/16/2023,05/23/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / WILLARD 1 9H BARBER 1 10H FACILITY,1311,211130,2023-05-23,2023,211
OK0000004007300432,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/06/2024,06/18/2024,MIN,OPR,OK,FW MIDCON I LLC / HANSEN 7 12MH,1311,211120,2024-06-18,2024,211
OK0000004006100088,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / POWELL NO 01 19 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004001700573,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/02/2018,01/09/2018,MIN,OPR,OK,DEVON ENERGY PRODUCTION CO LP / LEMKE 9H 10H 11H,1311,211120,2018-01-09,2018,211
OK0000004001700576,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/19/2024,07/03/2024,MIN,OPR,OK,FW MIDCON I LLC / GUTIERREZ 1206 1 33MH,1311,211120,2024-07-03,2024,211
OK0000004006300126,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / REEDER NO 02 26H PRODUCTION WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004006100089,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / WILLIAMS NO 01 23 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004004300276,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/29/2019,05/31/2019,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / ROUNDS 1 20,1311,211120,2019-05-31,2019,211
OK0000004003900223,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/09/2021,07/21/2021,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / CLARK STATE 2 26,1311,211120,2021-07-21,2021,211
OK0000004001100332,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/09/2021,07/21/2021,MIN,OPR,OK,STAGHORN PETROLEUM II LLC / REISDORF 1 30,1311,211120,2021-07-21,2021,211
OK0000004001700599,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/17/2025,03/25/2025,MIN,OPR,OK,DEVON ENERGY PRODUCTION CO LP / OLLIE 14 13N 7W 1H,1311,211120,2025-03-25,2025,211
OK0000004004900149,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/21/2024,07/03/2024,MIN,OPR,OK,VALIDUS ENERGY II MIDCON LLC / CASTLE MULETA TANK BATTERY,1311,211120,2024-07-03,2024,211
OK0000004005100502,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/16/2023,05/23/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / HINES FEDERAL 1H 0235X,1311,211130,2023-05-23,2023,211
OK0000004008700076,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/09/2018,01/09/2018,MIN,OPR,OK,VALIDUS ENERGY II MIDCON LLC / LULYN 1 31 30MXH FACILITY,1311,211120,2018-01-09,2018,211
OK0000004007300517,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/22/2023,05/23/2023,MIN,OPR,OK,FW MIDCON I LLC / EVE 4 5 6 17MH,1311,211120,2023-05-23,2023,211
OK0000004003900225,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/01/2023,06/13/2023,MIN,OPR,OK,CONTINENTAL RESOURCES / EDITH MAE 1 24 25XH,1311,211130,2023-06-13,2023,211
OK0000004007700149,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / WHITE NO 03 18 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004012100412,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / REYNOLDS NO 03 07H WELLSITE,1311,211130,2020-08-24,2020,211
NY0000003335800009,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/25/2025,08/25/2025,MIN,OPR,NY,SPEYSIDE QUARRY,1429,212321,2025-08-25,2025,212
OK0000004001700624,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/06/2023,07/13/2023,MIN,OPR,OK,BCE MACH LLC / DEBBIE 32 29 12N 8W 1HX,1311,211120,2023-07-13,2023,211
PA000777494,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/02/2024,02/26/2026,SMI,OPR,PA,REPSOL OIL& GAS USA LLC/REPINE COMP STA,NA,211111 211130,2026-02-26,2026,211
PA000768871,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/03/2021,02/26/2026,SMI,OPR,PA,WILLIAMS FIELD SVC CO LLC/MILLER COMP STA,NA,211111 211130,2026-02-26,2026,211
PA000780529,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/23/2021,02/26/2026,SMI,OPR,PA,SUSQUEHANNA GATHERING CO 1 LLC/CDP 2,NA,213112,2026-02-26,2026,213
PA000783384,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/23/2021,02/26/2026,SMI,OPR,PA,WILLIAMS FIELD SVC CO LLC/WHITE COMP STA,NA,211111 211130,2026-02-26,2026,211
PA000775948,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/01/2021,02/26/2026,SMI,OPR,PA,WILLIAMS FIELD SVC CO LLC/JONES COMP STA,NA,211111 211130,2026-02-26,2026,211
PA000776403,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/12/2025,02/17/2026,MIN,OPR,PA,ALLEGHENY MINERAL CORP/BISON MINE LIMESTONE PREP FAC,1422,212312,2026-02-17,2026,212
PA000784674,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/23/2021,02/26/2026,SMI,OPR,PA,WILLIAMS FIELD SVC CO LLC/GIBSON COMP STA,NA,211111 211130,2026-02-26,2026,211
OK0000004001100372,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/08/2019,08/09/2019,SMI,OPR,OK,VALIDUS ENERGY II MIDCON LLC / LORENE 1 8 5XH,1311,211120,2019-08-09,2019,211
OK0000004004900159,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,04/24/2018,04/26/2018,MIN,OPR,OK,VALIDUS ENERGY II MIDCON LLC / ANTERO 1 7 6WXH FACILITY,1311,211120,2018-04-26,2018,211
NY0000004199900003,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/04/2023,02/04/2023,MIN,OPR,NY,FALKE QUARRY,1429,212319,2023-02-04,2023,212
OK0000004001100381,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/16/2023,05/23/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / MIKE COM 1H 0706X FACILITY,1311,211130,2023-05-23,2023,211
OK0000004002900121,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/12/2020,08/24/2020,MIN,OPR,OK,MERIT ENERGY CO / FREAS NO 02 02 WELLSITE,1311,211130,2020-08-24,2020,211
OK0000004001100394,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/28/2018,07/06/2018,MIN,OPR,OK,VALIDUS ENERGY II MIDCON LLC / WILKINSON 1 2 11XH FACILITY,1311,211120,2018-07-06,2018,211
OK0000004001700638,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/09/2022,12/16/2022,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / WOOLFOLK NADYNE ICE BURRESS CLAYTON FA,1311,211130,2022-12-16,2022,211
OK0000004001700637,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/17/2025,03/25/2025,MIN,OPR,OK,DEVON ENERGY PRODUCTION CO LP / RED SQUARE 16 14N 9W 1H,1311,211120,2025-03-25,2025,211
OK0000004007300612,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/31/2025,11/03/2025,MIN,OPR,OK,DEVON ENERGY PRODUCTION CO LP / CASSOWARY 3 27 16N 8W 1HXX,1311,211120,2025-11-03,2025,211
MS0000002815700047,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/13/2020,10/13/2020,SMI,OPR,MS,"SIGNAL LLC, ROGERS 1H PRODUCTION FACILITY",NA,211111,2020-10-13,2020,211
OK0000004001900281,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/06/2019,03/14/2019,MIN,OPR,OK,ET GATHERING PROCESSING LLC / ARDMORE COMPRESSOR STATION,1311,211130,2019-03-14,2019,211
OK0000004004900170,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/05/2025,12/05/2025,MIN,OPR,OK,FW MIDCON I LLC / RALPH 0304 1 11 2WXH,1311,211120,2025-12-05,2025,211
OK0000004001700654,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/25/2024,07/03/2024,MIN,OPR,OK,FW MIDCON I LLC / MACH 1206 1 3MH,1311,211120,2024-07-03,2024,211
OK0000004007300632,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/02/2018,05/02/2018,MIN,OPR,OK,DIVERSIFIED PRODUCTION LLC / BROWN 27 17 6 PAD,1311,211120,2018-05-02,2018,211
OK0000004007300637,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/11/2020,08/24/2020,MIN,OPR,OK,FW MIDCON I LLC / JANE 1509 1H 17,1311,211120,2020-08-24,2020,211
OK0000004008700092,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/17/2021,07/06/2021,MIN,OPR,OK,VALIDUS ENERGY II MIDCON LLC / DESPAIN FACILITY,1311,211120,2021-07-06,2021,211
OK0000004007300647,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/19/2023,06/20/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / MISS MARY 2 3 2227X QUENTIN 1 22H FACI,1311,211130,2023-06-20,2023,211
OK0000004001100441,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/12/2022,12/16/2022,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / TILLMAN BIA 1H 2017X FACILITY,1311,211130,2022-12-16,2022,211
OK0000004013700259,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/31/2023,06/01/2023,MIN,OPR,OK,CONTINENTAL RESOURCES / SYMPSON 8 7 6XH 9 7 6XH,1311,211120,2023-06-01,2023,211
OK0000004001100444,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/30/2023,06/01/2023,MIN,OPR,OK,VALIDUS ENERGY II MIDCON LLC / GILLILAN 9 26 35XH GILLILAN 10 26 35XH,1311,211120,2023-06-01,2023,211
AR0000000500300339,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,01/13/2020,01/14/2020,MIN,OPR,AR,"INGEVITY ARKANSAS, LLC",NA,325194,2020-01-14,2020,325
AR0000000500300339,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/09/2024,12/09/2024,MIN,OPR,AR,"INGEVITY ARKANSAS, LLC",NA,325194,2024-12-09,2024,325
OK0000004007300666,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,10/31/2025,11/03/2025,MIN,OPR,OK,DEVON ENERGY PRODUCTION CO LP / BRACHIOSAURUS 26 23 15N 9W 1HX,1311,211120,2025-11-03,2025,211
OK0000004014900357,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/02/2018,07/06/2018,MIN,OPR,OK,PRESIDIO PETROLEUM LLC / MARIK 4 3,1311,211130,2018-07-06,2018,211
OK0000004001100475,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/23/2019,01/29/2019,MIN,OPR,OK,CONTINENTAL RESOURCES / NELSON BURNS FIU 1 13 24XHM,1311,211130,2019-01-29,2019,211
OK0000004001700681,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/29/2019,04/08/2019,MIN,OPR,OK,CAMINO NATURAL RESOURCES LLC / BONZAI 1206 8 1MHR,1311,211120,2019-04-08,2019,211
OK0000004004900208,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/28/2018,08/29/2018,SMI,OPR,OK,FW MIDCON I LLC / N HAYS 2H 3H 4H 5X,1311,211120,2018-08-29,2018,211
OK0000004004300343,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,12/11/2018,12/17/2018,MIN,OPR,OK,FW MIDCON I LLC / HEDGES 1 27OH,1311,211120,2018-12-17,2018,211
OK0000004007300698,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/14/2025,03/25/2025,MIN,OPR,OK,DEVON ENERGY PRODUCTION CO LP / KLICKITY KLACK 32 PAD 2,1311,211120,2025-03-25,2025,211
OK0000004013700279,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/02/2022,06/03/2022,MIN,OPR,OK,CITATION OIL AND GAS CORP / PRAIRIEDALE 1 27HW TANK BATTERY,1311,211120,2022-06-03,2022,211
OK0000004001700709,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/04/2020,09/22/2020,MIN,OPR,OK,FW MIDCON I LLC / FRITZ 1409 1H 12,1311,211120,2020-09-22,2020,211
OK0000004001700706,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/22/2023,05/23/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / GRESHAM COM 1H 1819X FACILITY,1311,211130,2023-05-23,2023,211
OK0000004007300712,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,01/13/2022,01/25/2022,MIN,OPR,OK,FW MIDCON I LLC / HOBBS 1707 1H 10X,1311,211120,2022-01-25,2022,211
OK0000004001700712,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/19/2023,06/20/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / SWEENEY 8 24H FACILITY,1311,211130,2023-06-20,2023,211
OK0000004007300724,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/19/2023,06/20/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / STEVE O COM 3 4H 3625X FACILITY,1311,211130,2023-06-20,2023,211
OK0000004007300723,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/18/2023,05/23/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / STEVE O BIA 7 8H 3625X FACILITY,1311,211130,2023-05-23,2023,211
OK0000004015300171,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/08/2019,05/09/2019,MIN,OPR,OK,DIVERSIFIED PRODUCTION LLC / DAREN MILLER 1 25 19 1H PAD,1311,211120,2019-05-09,2019,211
OK0000004001700700,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/07/2023,06/13/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / THATCHER 1H 1522X FACILITY,1311,211130,2023-06-13,2023,211
OK0000004008700120,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,09/25/2020,10/12/2020,SMI,OPR,OK,EOG RESOURCES INC / LAUBHAN 0409 1H PRODUCTION FACILITY,1311,211120,2020-10-12,2020,211
OK0000004007300736,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/19/2023,06/20/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / STEVE O BIA 5 6H 3625X FACILITY,1311,211130,2023-06-20,2023,211
OK0000004007300746,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,08/24/2020,09/01/2020,MIN,OPR,OK,FW MIDCON I LLC / EBH 1707 1H 1,1311,211120,2020-09-01,2020,211
OK0000004005100615,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,05/11/2023,05/15/2023,MIN,OPR,OK,FW MIDCON I LLC / LIGHTNER 1 18 19WXH 2 18 19WXH,1311,211120,2023-05-15,2023,211
OK0000004005100614,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/25/2024,07/03/2024,MIN,OPR,OK,FW MIDCON I LLC / LIGHTNER 3 18 19WXH 4 18 19WXH,1311,211120,2024-07-03,2024,211
KS0000002009500070,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,03/01/2024,03/01/2024,SMI,OPR,KS,NEVILLE BUILT TRAILERS (AIR),NA,336212,2024-03-01,2024,336
OK0000004015100678,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/10/2019,06/17/2019,MIN,OPR,OK,DIVERSIFIED PRODUCTION LLC / APOLLO 7 25 16 1H PAD,1311,211120,2019-06-17,2019,211
OK0000004005100627,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,07/15/2019,07/19/2019,MIN,OPR,OK,UNIT PETROLEUM CO / TAYLOR TRUST PAD,1311,211120,2019-07-19,2019,211
AR0000000577701554,CAANESH,National Emission Standards for Hazardous Air Pollutants (40 CFR Part 61),CLS,Permanently Closed,04/21/2026,04/21/2026,SMI,OPR,AR,"DELTA ASPHALT OF ARKANSAS, INC.",2951,324121,2026-04-21,2026,324
OK0000004001700736,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,06/19/2023,06/20/2023,MIN,OPR,OK,COTERRA ENERGY OPERATING CO / KIM ANDERSON FARM 1 23H FACILITY,1311,211130,2023-06-20,2023,211
OK0000004001700738,CAAMACT,MACT Standards (40 CFR Part 63),CLS,Permanently Closed,02/22/2019,03/05/2019,MIN,OPR,OK,CAMINO NATURAL RESOURCES LLC / WATCH THIS 1 2 AND HMB1 PRODUCTION FAC,1311,211120,2019-03-05,2019,211
